Epoch,Batch,Training Loss
1,20,1.4327466487884521e-05
1,40,1.2546777725219727e-05
1,60,0.0
1,80,1.4998018741607666e-05
1,100,0.0
1,120,2.0731240510940552e-05
1,140,0.0009185075759887695
1,160,0.00010567903518676758
1,180,5.793571472167969e-05
1,200,2.613663673400879e-05
1,220,1.0259449481964111e-05
1,240,4.2207539081573486e-05
1,260,2.8878450393676758e-05
1,280,0.0
1,300,1.6607344150543213e-05
1,320,2.9996037483215332e-05
1,340,1.3243407011032104e-05
1,360,4.112720489501953e-06
1,380,7.756054401397705e-06
1,400,0.0
1,420,6.716698408126831e-06
1,440,1.2516975402832031e-05
1,460,8.890405297279358e-06
1,480,5.587935447692871e-06
2,20,2.555549144744873e-06
2,40,9.678304195404053e-06
2,60,2.2724270820617676e-06
2,80,4.302710294723511e-06
2,100,0.0
2,120,0.00048279762268066406
2,140,0.0001169443130493164
2,160,7.033348083496094e-05
2,180,1.2569129467010498e-05
2,200,2.084672451019287e-05
2,220,8.709728717803955e-06
2,240,2.2877007722854614e-05
2,260,1.325458288192749e-05
2,280,1.7333775758743286e-05
2,300,1.5478581190109253e-05
2,320,4.678964614868164e-06
2,340,8.553266525268555e-06
2,360,1.9632279872894287e-05
2,380,7.204711437225342e-06
2,400,3.3713877201080322e-06
2,420,6.359070539474487e-06
2,440,1.1898577213287354e-05
2,460,2.8051435947418213e-06
2,480,7.878988981246948e-06
3,20,4.760921001434326e-06
3,40,4.597008228302002e-06
3,60,2.201646566390991e-06
3,80,4.187226295471191e-06
3,100,5.967915058135986e-06
3,120,0.0003819465637207031
3,140,6.628036499023438e-05
3,160,9.918212890625e-05
3,180,6.0170888900756836e-05
3,200,2.2530555725097656e-05
3,220,3.6776065826416016e-05
3,240,7.808208465576172e-06
3,260,1.3723969459533691e-05
3,280,1.1973083019256592e-05
3,300,1.5780329704284668e-05
3,320,1.8790364265441895e-05
3,340,1.7181038856506348e-05
3,360,7.82310962677002e-06
3,380,3.6302953958511353e-06
3,400,1.0153278708457947e-05
3,420,1.2665987014770508e-05
3,440,8.823350071907043e-06
3,460,8.191913366317749e-06
3,480,2.555549144744873e-06
4,20,9.231269359588623e-06
4,40,4.369765520095825e-06
4,60,2.0693987607955933e-06
4,80,1.9744038581848145e-06
4,100,0.0002415776252746582
4,120,0.0003821849822998047
4,140,9.316205978393555e-05
4,160,1.3224780559539795e-05
4,180,2.03549861907959e-05
4,200,8.441507816314697e-06
4,220,1.4275312423706055e-05
4,240,1.230090856552124e-05
4,260,1.6283243894577026e-05
4,280,4.94346022605896e-06
4,300,2.711266279220581e-05
4,320,4.131346940994263e-06
4,340,1.909211277961731e-05
4,360,7.066875696182251e-06
4,380,3.345310688018799e-06
4,400,6.2622129917144775e-06
4,420,8.890405297279358e-06
4,440,8.320435881614685e-06
4,460,5.211681127548218e-06
4,480,2.466142177581787e-06
5,20,2.2202730178833008e-06
5,40,4.220753908157349e-06
5,60,8.024275302886963e-06
5,80,5.76116144657135e-06
5,100,3.6507844924926758e-06
5,120,5.286186933517456e-06
5,140,1.6819685697555542e-06
5,160,0.0
5,180,1.5553086996078491e-06
5,200,1.5012919902801514e-06
5,220,1.4435499906539917e-06
5,240,0.0
5,260,9.609386324882507e-06
5,280,1.3094395399093628e-06
5,300,2.518296241760254e-06
5,320,2.43261456489563e-06
5,340,2.3581087589263916e-06
5,360,1.1418014764785767e-06
5,380,3.335997462272644e-06
5,400,0.0004127025604248047
5,420,5.161762237548828e-05
5,440,1.7657876014709473e-05
5,460,1.1399388313293457e-05
5,480,4.407018423080444e-05
6,20,1.9043684005737305e-05
6,40,2.1889805793762207e-05
6,60,4.753470420837402e-06
6,80,0.00026869773864746094
6,100,9.548664093017578e-05
6,120,7.426738739013672e-05
6,140,6.332993507385254e-05
6,160,3.0197203159332275e-05
6,180,2.5816261768341064e-05
6,200,4.5396387577056885e-05
6,220,1.9803643226623535e-05
6,240,5.986541509628296e-06
6,260,1.6227364540100098e-05
6,280,1.9535422325134277e-05
6,300,1.7583370208740234e-05
6,320,1.1958181858062744e-05
6,340,1.4871358871459961e-05
6,360,1.385807991027832e-05
6,380,1.2867152690887451e-05
6,400,5.97536563873291e-06
6,420,1.1265277862548828e-05
6,440,5.334615707397461e-06
6,460,2.555549144744873e-06
6,480,4.801899194717407e-06
