Epoch,Training Loss,Validation Loss
1,0.00030194718747299216,0.013674308624725132
2,0.0003176410578176106,0.013808737209203868
3,0.0003191898491559835,0.0138284770851135
4,0.0003202164213435915,0.013963248311676018
5,0.0003334123452700003,0.01399116163573614
6,0.00029757975554218195,0.013867873577325324
