Epoch,Batch,Training Loss
1,20,3.546539306640625
1,40,3.219696044921875
1,60,2.737762451171875
1,80,1.8958168029785156
1,100,1.3725528717041016
1,120,1.442129135131836
1,140,0.877016544342041
1,160,0.7877511978149414
1,180,0.7440292835235596
1,200,0.4438612461090088
1,220,0.2859773635864258
1,240,0.21728849411010742
1,260,0.18373513221740723
1,280,0.1564195156097412
1,300,0.1577368974685669
1,320,0.11070340871810913
1,340,0.06086352467536926
1,360,0.08113372325897217
1,380,0.035744309425354004
1,400,0.0369873046875
1,420,0.027833640575408936
1,440,0.02745378017425537
1,460,0.02039523422718048
1,480,0.01570075750350952
2,20,0.020317085087299347
2,40,0.01265040785074234
2,60,0.017051413655281067
2,80,0.010597079992294312
2,100,0.010154619812965393
2,120,0.00838007777929306
2,140,0.0066336169838905334
2,160,0.007461607456207275
2,180,0.006383277475833893
2,200,0.006515484303236008
2,220,0.004349701106548309
2,240,0.007364630699157715
2,260,0.0034358352422714233
2,280,0.0045782290399074554
2,300,0.004515841603279114
2,320,0.003987498581409454
2,340,0.0036448314785957336
2,360,0.0035810284316539764
2,380,0.0026377663016319275
2,400,0.003903936594724655
2,420,0.0029684342443943024
2,440,0.0024203285574913025
2,460,0.002963770180940628
2,480,0.0026164650917053223
3,20,0.0016218014061450958
3,40,0.002808868885040283
3,60,0.0023351535201072693
3,80,0.0029426291584968567
3,100,0.002430438995361328
3,120,0.0016791503876447678
3,140,0.001677991822361946
3,160,0.002022337168455124
3,180,0.0019082613289356232
3,200,0.0015613995492458344
3,220,0.0015445761382579803
3,240,0.0020964723080396652
3,260,0.0020494256168603897
3,280,0.0012611523270606995
3,300,0.0010375156998634338
3,320,0.001512942835688591
3,340,0.001379532739520073
3,360,0.0008583217859268188
3,380,0.0011352822184562683
3,400,0.001069493591785431
3,420,0.001203428953886032
3,440,0.001007378101348877
3,460,0.0009986832737922668
3,480,0.0007910318672657013
4,20,0.0011216644197702408
4,40,0.0006975345313549042
4,60,0.0012586507946252823
4,80,0.0008648969233036041
4,100,0.0007978808134794235
4,120,0.0007792152464389801
4,140,0.0006913300603628159
4,160,0.000577317550778389
4,180,0.0005893204361200333
4,200,0.0006263293325901031
4,220,0.0006758272647857666
4,240,0.0007018949836492538
4,260,0.0004993919283151627
4,280,0.1375041902065277
4,300,0.0007234588265419006
4,320,0.0006922874599695206
4,340,0.0005890540778636932
4,360,0.0005200114101171494
4,380,0.000568687915802002
4,400,0.0007079485803842545
4,420,0.0004276372492313385
4,440,0.0003643110394477844
4,460,0.0005443207919597626
4,480,0.0005737077444791794
5,20,0.00039855577051639557
5,40,0.0003305133432149887
5,60,0.00043220818042755127
5,80,0.0003432277590036392
5,100,0.00039459019899368286
5,120,0.000338112935423851
5,140,0.0006658993661403656
5,160,0.0004717223346233368
5,180,0.0004116278141736984
5,200,0.00036591850221157074
5,220,0.00037303008139133453
5,240,0.0003476236015558243
5,260,0.0004092734307050705
5,280,0.0003047250211238861
5,300,0.0005399826914072037
5,320,0.0004165768623352051
5,340,0.00023834779858589172
5,360,0.0002968665212392807
5,380,0.0004109237343072891
5,400,0.0003802496939897537
5,420,0.00024781934916973114
5,440,0.0004527140408754349
5,460,0.0003823954612016678
5,480,0.0002910364419221878
6,20,0.00024147890508174896
6,40,0.0002693329006433487
6,60,0.0002573039382696152
6,80,0.000268351286649704
6,100,0.0002611149102449417
6,120,0.00021065957844257355
6,140,0.00020469725131988525
6,160,0.00024505332112312317
6,180,0.0002470463514328003
6,200,0.00018488802015781403
6,220,0.00021245144307613373
6,240,0.0002690088003873825
6,260,0.0002009328454732895
6,280,0.0001849886029958725
6,300,0.00024809129536151886
6,320,0.0001942794770002365
6,340,0.00021695904433727264
6,360,0.0001974310725927353
6,380,0.0001392364501953125
6,400,0.0001599285751581192
6,420,0.00020191632211208344
6,440,0.00018313899636268616
6,460,0.0014809425920248032
6,480,0.00020697712898254395
7,20,0.0001945551484823227
7,40,0.00023602694272994995
7,60,0.00017940253019332886
7,80,0.00015912018716335297
7,100,0.00019937381148338318
7,120,0.00019795261323451996
7,140,0.00029968470335006714
7,160,0.00018293224275112152
7,180,0.00011602789163589478
7,200,0.00013335607945919037
7,220,0.00014563091099262238
7,240,0.00012879632413387299
7,260,0.00018254481256008148
7,280,0.00014018267393112183
7,300,0.00010760501027107239
7,320,0.0001054760068655014
7,340,0.00013202428817749023
7,360,0.00011282786726951599
7,380,9.627826511859894e-05
7,400,0.00011343136429786682
7,420,0.0001428462564945221
7,440,0.00017772242426872253
7,460,0.00011493638157844543
7,480,0.00011099874973297119
8,20,0.0001481827348470688
8,40,0.0001164022833108902
8,60,0.00012193247675895691
8,80,9.193643927574158e-05
8,100,0.00011764466762542725
8,120,9.669922292232513e-05
8,140,8.543767035007477e-05
8,160,0.00010234490036964417
8,180,0.0001234002411365509
8,200,9.858235716819763e-05
8,220,0.00010089017450809479
8,240,0.00013054348528385162
8,260,0.00010000914335250854
8,280,8.676573634147644e-05
8,300,0.0005541052669286728
8,320,0.00018235668540000916
8,340,0.0001225993037223816
8,360,0.00011603720486164093
8,380,9.635835886001587e-05
8,400,8.201785385608673e-05
8,420,7.413700222969055e-05
8,440,7.427483797073364e-05
8,460,7.892027497291565e-05
8,480,7.85142183303833e-05
