Epoch,Training Loss,Validation Loss
1,0.0002969450861701169,0.013632009033022858
2,0.0003153373006843419,0.013844170599167397
3,0.00030978282727680477,0.013646187336464239
4,0.0002926959525300626,0.013788087802149823
5,0.00040979618529074063,0.012903037503725144
6,0.0002735701994122814,0.01468008774809721
7,0.0003166513423785821,0.015149315155494099
8,0.00039575563823375585,0.015096956652881754
