precision,recall,f1-score,support,epoch
0.0,0.0,0.0,42.0,1
0.15398420674802585,0.9662162162162162,0.2656346749226006,444.0,1
0.0,0.0,0.0,450.0,1
0.0,0.0,0.0,282.0,1
0.0,0.0,0.0,396.0,1
0.0,0.0,0.0,372.0,1
0.0,0.0,0.0,84.0,1
0.0,0.0,0.0,288.0,1
0.0,0.0,0.0,282.0,1
0.4,0.006802721088435374,0.013377926421404682,294.0,1
0.38282208588957056,0.7761194029850746,0.5127362366474938,402.0,1
0.13095238095238096,0.125,0.12790697674418605,264.0,1
0.8891566265060241,0.8785714285714286,0.8838323353293414,420.0,1
0.19893333333333332,0.8634259259259259,0.3233636757693975,432.0,1
0.3686635944700461,0.5128205128205128,0.4289544235924933,156.0,1
0.8888888888888888,0.06349206349206349,0.11851851851851852,126.0,1
0.0,0.0,0.0,84.0,1
0.31208053691275167,0.4189189189189189,0.3576923076923077,222.0,1
0.5,0.008333333333333333,0.01639344262295082,240.0,1
0.0,0.0,0.0,42.0,1
0.0,0.0,0.0,72.0,1
0.0,0.0,0.0,66.0,1
0.0,0.0,0.0,78.0,1
0.0,0.0,0.0,102.0,1
0.0,0.0,0.0,54.0,1
0.21794871794871795,0.056666666666666664,0.08994708994708994,300.0,1
0.0,0.0,0.0,120.0,1
0.0,0.0,0.0,48.0,1
0.0,0.0,0.0,108.0,1
0.0,0.0,0.0,54.0,1
0.0,0.0,0.0,90.0,1
0.0,0.0,0.0,156.0,1
0.0,0.0,0.0,48.0,1
0.3333333333333333,0.007246376811594203,0.014184397163120567,138.0,1
0.0,0.0,0.0,84.0,1
0.0,0.0,0.0,240.0,1
0.0,0.0,0.0,78.0,1
0.0,0.0,0.0,42.0,1
0.31948291782086796,0.8357487922705314,0.4622578490313961,414.0,1
0.0,0.0,0.0,60.0,1
0.0,0.0,0.0,72.0,1
0.0,0.0,0.0,48.0,1
0.0,0.0,0.0,48.0,1
0.26332568222392244,0.26332568222392244,0.26332568222392244,0.26332568222392244,1
0.11851736332102188,0.1283572641651326,0.08406511289307676,7842.0,1
0.18315019399669757,0.26332568222392244,0.16044040666151324,7842.0,1
0.0,0.0,0.0,42.0,2
0.15677655677655677,0.963963963963964,0.2696912413358538,444.0,2
0.0,0.0,0.0,450.0,2
0.12195121951219512,0.01773049645390071,0.030959752321981424,282.0,2
0.0,0.0,0.0,396.0,2
0.0,0.0,0.0,372.0,2
1.0,0.011904761904761904,0.023529411764705882,84.0,2
0.0,0.0,0.0,288.0,2
0.0,0.0,0.0,282.0,2
0.3333333333333333,0.006802721088435374,0.013333333333333334,294.0,2
0.3874680306905371,0.753731343283582,0.5118243243243243,402.0,2
0.0,0.0,0.0,264.0,2
0.7888446215139442,0.9428571428571428,0.8590021691973969,420.0,2
0.20316921335597057,0.8310185185185185,0.32651205093224195,432.0,2
0.8775510204081632,0.27564102564102566,0.4195121951219512,156.0,2
0.75,0.07142857142857142,0.13043478260869565,126.0,2
0.0,0.0,0.0,84.0,2
0.2678185745140389,0.5585585585585585,0.362043795620438,222.0,2
0.24066390041493776,0.24166666666666667,0.24116424116424118,240.0,2
0.0,0.0,0.0,42.0,2
0.0,0.0,0.0,72.0,2
0.0,0.0,0.0,66.0,2
0.0,0.0,0.0,78.0,2
0.0,0.0,0.0,102.0,2
0.0,0.0,0.0,54.0,2
0.25,0.0033333333333333335,0.006578947368421052,300.0,2
0.08695652173913043,0.11666666666666667,0.099644128113879,120.0,2
0.0,0.0,0.0,48.0,2
0.0,0.0,0.0,108.0,2
0.0,0.0,0.0,54.0,2
0.0,0.0,0.0,90.0,2
0.0,0.0,0.0,156.0,2
0.0,0.0,0.0,48.0,2
0.5,0.007246376811594203,0.014285714285714285,138.0,2
0.0,0.0,0.0,84.0,2
0.0,0.0,0.0,240.0,2
0.0,0.0,0.0,78.0,2
0.0,0.0,0.0,42.0,2
0.32697807435653004,0.8285024154589372,0.4688995215311005,414.0,2
0.0,0.0,0.0,60.0,2
0.2,0.013888888888888888,0.025974025974025976,72.0,2
1.0,0.020833333333333332,0.04081632653061224,48.0,2
0.16666666666666666,0.08333333333333333,0.1111111111111111,48.0,2
0.2668961999489926,0.2668961999489926,0.2668961999489926,0.2668961999489926,2
0.17809715658795358,0.13370018879514453,0.09198411796837273,7842.0,2
0.2001608963111625,0.2668961999489926,0.16338673933199063,7842.0,2
0.0,0.0,0.0,42.0,3
0.0,0.0,0.0,444.0,3
0.15937731653076354,0.9555555555555556,0.2731893265565438,450.0,3
0.13333333333333333,0.02127659574468085,0.03669724770642202,282.0,3
0.21739130434782608,0.012626262626262626,0.02386634844868735,396.0,3
0.0,0.0,0.0,372.0,3
0.2222222222222222,0.047619047619047616,0.0784313725490196,84.0,3
0.0,0.0,0.0,288.0,3
0.0,0.0,0.0,282.0,3
0.25,0.006802721088435374,0.013245033112582781,294.0,3
0.3955321944809461,0.7487562189054726,0.5176268271711092,402.0,3
0.15,0.09090909090909091,0.11320754716981132,264.0,3
0.8442982456140351,0.9166666666666666,0.8789954337899544,420.0,3
0.2012288786482335,0.9097222222222222,0.32955974842767294,432.0,3
0.46296296296296297,0.4807692307692308,0.4716981132075472,156.0,3
0.6111111111111112,0.0873015873015873,0.1527777777777778,126.0,3
0.25,0.011904761904761904,0.022727272727272728,84.0,3
0.31155778894472363,0.5585585585585585,0.4,222.0,3
0.3770491803278688,0.09583333333333334,0.15282392026578073,240.0,3
0.0,0.0,0.0,42.0,3
0.0,0.0,0.0,72.0,3
0.0,0.0,0.0,66.0,3
0.0,0.0,0.0,78.0,3
