Epoch,Training Loss,Validation Loss
1,0.00031587514123460183,0.01844306281776422
2,0.00031439434972168717,0.018596001906529623
3,0.0003039261907662854,0.018586863626895624
4,0.00031401501122535854,0.018904324384020288
5,0.000296319537092372,0.019182771772123273
6,0.00031507013927193934,0.019539726519487738
