epoch,accuracy
1,0.9928589645498598
2,0.9988523335883703
3,0.9954093343534812
4,0.998342259627646
5,0.9989798520785514
6,0.993241520020403
7,0.9985972966080081
8,0.9987248150981892
9,0.995026778882938
