epoch,accuracy
1,0.9942616679418516
2,0.9968120377454731
3,0.9993624075490947
4,0.9996174445294568
5,0.9992348890589136
6,0.9998724815098189
7,0.9996174445294568
8,0.998342259627646
9,0.9752614129048712
10,0.9980872226472839
11,0.9994899260392757
