epoch,accuracy
1,0.7969905636317266
2,0.9004080591685795
3,0.9546034174955369
4,0.9660800816118337
5,0.9767916347870441
6,0.9854628921193573
7,0.9728385615914308
8,0.9747513389441469
9,0.9736036725325172
10,0.9838051517470033
11,0.9876307064524356
12,0.9873756694720734
13,0.9887783728640653
