Epoch,Training Loss,Validation Loss
1,0.8462923579335273,0.018669518861707632
2,0.00702843834103565,0.004024529343137775
3,0.0018657192713751737,0.002546326959566251
4,0.0009649360152682225,0.00214453877472296
5,0.0006445221411578297,0.0020240313559013413
6,0.0005917064184353776,0.0020133955987422097
7,0.0004718383827686306,0.0024915263796181654
8,0.00045481662962077346,0.0021456740137589035
9,0.00038367831428872437,0.002234122518581817
10,0.00035066520895326084,0.0022545899636298135
