Fold,Epoch,Batch,Training Loss
1,1,20,1.7063325643539429
1,1,40,0.774480938911438
1,1,60,0.34004291892051697
1,1,80,0.23878970742225647
1,1,100,0.25376057624816895
1,1,120,0.2062644064426422
1,1,140,0.23793043196201324
1,1,160,0.14974913001060486
1,1,180,0.1686931848526001
1,1,200,0.17098784446716309
1,1,220,0.17968183755874634
1,1,240,0.13706448674201965
1,1,260,0.1503591388463974
1,1,280,0.14730516076087952
1,1,300,0.12359873950481415
1,1,320,0.12648101150989532
1,1,340,0.12964068353176117
1,1,360,0.10945320129394531
1,1,380,0.14028845727443695
1,1,400,0.1313100904226303
1,1,420,0.05239993333816528
1,1,440,0.07033942639827728
1,1,460,0.12473524361848831
1,1,480,0.1165325790643692
1,1,500,0.1606086939573288
1,1,520,0.1195589080452919
1,1,540,0.08932141214609146
1,1,560,0.1219615787267685
1,1,580,0.09722237288951874
1,1,600,0.0912531241774559
1,1,620,0.11340150982141495
1,1,640,0.08167019486427307
1,1,660,0.0977412685751915
1,1,680,0.10608003288507462
1,1,700,0.04732363298535347
1,1,720,0.10297174006700516
1,1,740,0.09268994629383087
1,1,760,0.08718938380479813
1,1,780,0.09359052777290344
1,1,800,0.10378962010145187
1,1,820,0.09705334156751633
1,1,840,0.06784043461084366
1,1,860,0.11398477107286453
1,1,880,0.06936626881361008
1,1,900,0.07472789287567139
1,1,920,0.14260044693946838
1,1,940,0.09167986363172531
1,1,960,0.0837235376238823
1,1,980,0.0887480303645134
1,1,1000,0.05733282119035721
1,1,1020,0.07496926933526993
1,1,1040,0.05802345648407936
1,1,1060,0.08507602661848068
1,1,1080,0.07313401997089386
1,1,1100,0.06771251559257507
1,1,1120,0.10852740705013275
1,1,1140,0.06810120493173599
1,1,1160,0.0839458480477333
1,1,1180,0.078961580991745
1,1,1200,0.06484577804803848
1,1,1220,0.07512810826301575
1,1,1240,0.07558432966470718
1,1,1260,0.060171738266944885
1,1,1280,0.11783606559038162
1,1,1300,0.0905047133564949
1,1,1320,0.0845390111207962
1,1,1340,0.1107606366276741
1,1,1360,0.06690708547830582
1,1,1380,0.05556796118617058
1,1,1400,0.10028679668903351
1,1,1420,0.08411464095115662
1,1,1440,0.047911323606967926
1,1,1460,0.0478036031126976
1,1,1480,0.04683910310268402
1,1,1500,0.07036597281694412
1,1,1520,0.06297951191663742
1,1,1540,0.05665391683578491
1,1,1560,0.061292361468076706
1,1,1580,0.07383064925670624
1,1,1600,0.047541018575429916
1,1,1620,0.05469704791903496
1,1,1640,0.04320010915398598
1,1,1660,0.07057152688503265
1,1,1680,0.05128578096628189
1,1,1700,0.07894087582826614
1,1,1720,0.06803351640701294
1,1,1740,0.047441184520721436
1,1,1760,0.05443999916315079
1,1,1780,0.053373079746961594
1,1,1800,0.042886435985565186
1,1,1820,0.05464865267276764
1,1,1840,0.08694303780794144
1,1,1860,0.07995685189962387
1,1,1880,0.02712375298142433
1,1,1900,0.07790908217430115
1,1,1920,0.07102852314710617
1,1,1940,0.047173842787742615
1,1,1960,0.06677106022834778
