epoch,accuracy
1,0.7648484075620875
2,0.9636560716676762
3,0.9977045940000637
4,0.9977045940000637
5,0.9976727133611758
6,0.9976727133611758
7,0.9977364746389518
8,0.9977045940000637
9,0.9977045940000637
10,0.9977045940000637
11,0.9977045940000637
12,0.9977045940000637
