Epoch,Training Loss,Validation Loss
1,0.0004221338270395205,0.009276449862049847
2,0.0003229782038392943,0.009314392569057958
3,0.0003190218507029617,0.00927778254679548
4,0.00031581616632321704,0.009374267487146426
5,0.0003093854389523294,0.009183604560614806
6,0.00030947017223553356,0.009196845910785085
