Epoch,Batch,Training Loss
1,20,3.0603259801864624e-06
1,40,1.7434358596801758e-06
1,60,4.827976226806641e-06
1,80,1.8440186977386475e-06
1,100,7.022172212600708e-07
1,120,1.1175870895385742e-06
1,140,1.8253922462463379e-06
1,160,1.218169927597046e-06
1,180,1.0728836059570312e-06
1,200,1.2665987014770508e-06
1,220,1.1473894119262695e-06
1,240,1.0579824447631836e-06
1,260,0.0
1,280,0.0
1,300,4.51207160949707e-05
1,320,3.725290298461914e-09
1,340,6.448477506637573e-06
1,360,1.9725412130355835e-06
1,380,4.507601261138916e-07
1,400,1.4975666999816895e-06
1,420,1.2740492820739746e-06
1,440,2.7008354663848877e-07
1,460,7.040798664093018e-07
1,480,2.123415470123291e-07
2,20,5.532056093215942e-07
2,40,8.195638656616211e-08
2,60,1.30385160446167e-08
2,80,0.0
2,100,0.0
2,120,1.1175870895385742e-08
2,140,1.1175870895385742e-08
2,160,5.587935447692871e-09
2,180,5.587935447692871e-09
2,200,1.862645149230957e-09
2,220,5.587935447692871e-09
2,240,3.725290298461914e-09
2,260,5.587935447692871e-09
2,280,9.313225746154785e-09
2,300,0.0
2,320,0.0
2,340,0.0
2,360,0.0
2,380,0.0
2,400,0.0
2,420,0.0
2,440,0.0
2,460,0.0
2,480,5.4188072681427e-05
3,20,0.00012636184692382812
3,40,3.328174352645874e-05
3,60,1.3045966625213623e-05
3,80,9.998679161071777e-06
3,100,8.098781108856201e-06
3,120,1.039355993270874e-05
3,140,1.2226402759552002e-05
3,160,8.219853043556213e-06
3,180,7.487833499908447e-06
3,200,9.08970832824707e-06
3,220,2.0526349544525146e-06
3,240,5.694106221199036e-06
3,260,3.4831464290618896e-06
3,280,1.6111880540847778e-06
3,300,1.5012919902801514e-06
3,320,2.820044755935669e-06
3,340,3.978610038757324e-06
3,360,2.4884939193725586e-06
3,380,4.827976226806641e-06
3,400,2.2836029529571533e-06
3,420,2.164393663406372e-06
3,440,2.0638108253479004e-06
3,460,0.0006589889526367188
3,480,7.927417755126953e-06
4,20,1.233816146850586e-05
4,40,3.6600977182388306e-06
4,60,0.0
4,80,3.080815076828003e-06
4,100,1.4025717973709106e-05
4,120,0.0
4,140,2.898275852203369e-05
4,160,1.0505318641662598e-05
4,180,1.4781951904296875e-05
4,200,6.031244993209839e-06
4,220,1.0564923286437988e-05
4,240,4.772096872329712e-06
4,260,8.687376976013184e-06
4,280,2.3916363716125488e-05
4,300,3.5744160413742065e-06
4,320,1.3329088687896729e-05
4,340,1.5171244740486145e-05
4,360,2.8498470783233643e-06
4,380,2.6561319828033447e-06
4,400,5.029141902923584e-06
4,420,4.727393388748169e-06
4,440,6.761401891708374e-06
4,460,4.235655069351196e-06
4,480,4.0121376514434814e-06
5,20,5.649402737617493e-06
5,40,3.680586814880371e-06
5,60,5.3085386753082275e-06
5,80,1.7024576663970947e-06
5,100,1.6242265701293945e-06
