epoch,accuracy
1,0.9942616679418516
2,0.9975771486865596
3,0.9975771486865596
4,0.9988523335883703
5,0.9931140015302219
6,0.9984697781178271
7,0.9994899260392757
8,0.9852078551389951
9,0.9971945932160163
10,0.973221117061974
11,0.9984697781178271
