Epoch,Batch,Training Loss
1,100,0.13551747798919678
1,200,0.07569199055433273
1,300,0.04429692029953003
1,400,0.03557463735342026
1,500,0.0263571348041296
1,600,0.013942020013928413
1,700,0.010910327546298504
1,800,0.018203768879175186
1,900,0.005851303227245808
1,1000,0.005099101923406124
1,1100,0.008904709480702877
1,1200,0.008082345128059387
1,1300,0.013473804108798504
1,1400,0.002149960258975625
1,1500,0.0017701775068417192
1,1600,0.003752819960936904
1,1700,0.0016272778157144785
1,1800,0.0013294356176629663
1,1900,0.0015331042231991887
2,100,0.0013905788073316216
2,200,0.0011539030820131302
2,300,0.0009678502683527768
2,400,0.002129931002855301
2,500,0.0006174115696921945
2,600,0.0007188520394265652
2,700,0.001307437545619905
2,800,0.0012016199762001634
2,900,0.0005903886631131172
2,1000,0.0011666958453133702
2,1100,0.00045227838563732803
2,1200,0.0006139134638942778
2,1300,0.0008191923843696713
2,1400,0.002838802756741643
2,1500,0.0003419524582568556
2,1600,0.0005837290082126856
2,1700,0.0003535276628099382
2,1800,0.0007847455563023686
2,1900,0.0010996765922755003
3,100,0.00037507209344767034
3,200,0.00034143467200919986
3,300,0.0003791931376326829
3,400,0.00037141269422136247
3,500,0.0003270402958150953
3,600,0.0002561210421845317
3,700,0.0011623158352449536
3,800,0.0012753739720210433
3,900,0.0011637838324531913
3,1000,0.00011095640365965664
3,1100,0.000752040883526206
3,1200,0.0033040998969227076
3,1300,0.0003988992830272764
3,1400,0.0006398389814421535
3,1500,0.0002564062306191772
3,1600,0.0013157676439732313
3,1700,0.00024538690922781825
3,1800,0.00014539132826030254
3,1900,0.00014685622591059655
4,100,0.00023466422862838954
4,200,0.0005113586084917188
4,300,0.000255503982771188
4,400,0.0013974980683997273
4,500,0.0033396808430552483
4,600,0.00026642961893230677
4,700,0.00016781959857326
4,800,0.00029682391323149204
4,900,0.00012141890329075977
4,1000,0.00011339532647980377
4,1100,5.552088259719312e-05
4,1200,0.0001347088546026498
4,1300,0.0004262881411705166
4,1400,0.00019388188957236707
4,1500,6.371094787027687e-05
4,1600,0.00013991768355481327
4,1700,0.0004709486092906445
4,1800,0.00025115328026004136
4,1900,0.00023588858311995864
5,100,6.288228905759752e-05
5,200,0.00012640187924262136
5,300,7.733432721579447e-05
5,400,0.0003650053695309907
5,500,0.0001341025490546599
5,600,0.015328978188335896
5,700,0.0001737936690915376
5,800,4.544164767139591e-05
5,900,3.790147457038984e-05
5,1000,7.151503814384341e-05
5,1100,9.260594379156828e-05
5,1200,7.141018431866542e-05
5,1300,0.00022322162112686783
5,1400,0.00012635519669856876
5,1500,4.170439569861628e-05
5,1600,0.00012920485460199416
5,1700,0.0003225041728001088
5,1800,5.892531044082716e-05
5,1900,9.52221525949426e-05
6,100,6.083663902245462e-05
6,200,0.00012946118658874184
6,300,0.00010789735824801028
6,400,0.000187719808309339
6,500,4.8274396249325946e-05
6,600,0.00014527715393342078
6,700,6.193482113303617e-05
6,800,0.00017086273874156177
6,900,0.002397821983322501
6,1000,0.0010258550755679607
6,1100,4.816468936041929e-05
6,1200,0.0044635990634560585
6,1300,3.743073102668859e-05
6,1400,4.649235779652372e-05
6,1500,1.7812923033488914e-05
6,1600,0.00012774657807312906
6,1700,2.4495646357536316e-05
6,1800,2.4319284420926124e-05
6,1900,0.00012430682545527816
7,100,9.182117355521768e-05
7,200,6.352467607939616e-05
7,300,0.0003964615170843899
7,400,6.201932410476729e-05
7,500,5.243838677415624e-05
7,600,7.982955139596015e-05
7,700,3.2110292522702366e-05
7,800,0.007900207303464413
7,900,9.558420424582437e-05
7,1000,8.470234024571255e-05
7,1100,3.741871478268877e-05
7,1200,0.007011459209024906
7,1300,0.00017851157463155687
7,1400,2.9402528525679372e-05
7,1500,1.864209298219066e-05
7,1600,6.538473826367408e-05
7,1700,3.6127636121818796e-05
7,1800,5.286686064209789e-05
7,1900,3.323690179968253e-05
8,100,3.689887671498582e-05
8,200,7.079750503180549e-05
8,300,4.6782341087237e-05
8,400,3.562576966942288e-05
8,500,2.639726153574884e-05
8,600,1.1372845619916916e-05
8,700,2.5612203899072483e-05
8,800,1.619816612219438e-05
8,900,7.131442544050515e-05
8,1000,6.878071872051805e-05
8,1100,0.00038688472704961896
8,1200,1.939494723046664e-05
8,1300,9.33723640628159e-06
8,1400,0.00015299682854674757
8,1500,1.595452704350464e-05
8,1600,2.5648098016972654e-05
8,1700,2.7722508093575016e-05
8,1800,0.00027012897771783173
8,1900,2.429431515338365e-05
9,100,2.8869531888631172e-05
9,200,0.0002122492587659508
9,300,9.283753570343833e-06
9,400,1.2614035767910536e-05
9,500,5.437054642243311e-05
9,600,2.9959488529129885e-05
9,700,2.491825034667272e-05
9,800,0.0031658136285841465
9,900,1.9344472093507648e-05
9,1000,3.700298475450836e-05
9,1100,1.883114418887999e-05
9,1200,3.5617682442534715e-05
9,1300,5.772438453277573e-05
9,1400,9.14722477318719e-06
9,1500,0.00013843073975294828
9,1600,4.118765355087817e-05
9,1700,0.00035386462695896626
9,1800,1.024173525365768e-05
9,1900,0.00011823463864857331
10,100,5.851360037922859e-05
10,200,2.82304117718013e-05
10,300,1.185030851047486e-05
10,400,4.044999514007941e-05
10,500,1.3951919754617848e-05
10,600,0.0005922171985730529
10,700,3.030852894880809e-05
10,800,8.959085971582681e-05
10,900,1.563143086968921e-05
10,1000,1.7973843569052406e-05
10,1100,8.212430111598223e-05
10,1200,4.0570786950411275e-05
10,1300,1.5027867448225152e-05
10,1400,2.4206941816373728e-05
10,1500,0.00011604231258388609
10,1600,6.069365554139949e-06
10,1700,1.611489278730005e-05
10,1800,2.7588037482928485e-05
10,1900,1.3963269339001272e-05
11,100,1.1230943528062198e-05
11,200,9.242814121535048e-05
11,300,0.0033176953438669443
11,400,6.724253034917638e-05
11,500,0.0001685878523858264
11,600,5.2817031246377155e-05
11,700,4.891098797088489e-05
11,800,8.836821507429704e-06
11,900,3.209116403013468e-05
11,1000,5.4735388403059915e-05
11,1100,1.0031329111370724e-05
11,1200,3.3027441531885415e-05
11,1300,0.0011414459440857172
11,1400,5.825813059345819e-05
11,1500,0.00013469460827764124
11,1600,8.075101504800841e-05
11,1700,0.00010704502346925437
11,1800,1.4887467841617763e-05
11,1900,1.6864061763044447e-05
12,100,6.480000138253672e-06
12,200,1.1900020581379067e-05
12,300,5.2165436500217766e-05
12,400,3.694525730679743e-05
12,500,2.6102285119122826e-05
12,600,4.6775941882515326e-05
12,700,2.0050170860486105e-05
12,800,1.3958859199192375e-05
12,900,5.6588345614727587e-05
12,1000,8.417132630711421e-05
12,1100,0.0001633028732612729
12,1200,0.004495756700634956
12,1300,2.7658405088004656e-05
12,1400,1.3751359801972285e-05
12,1500,8.078920473053586e-06
12,1600,4.164066558587365e-05
12,1700,0.018359055742621422
12,1800,5.499589678947814e-05
12,1900,3.722336987266317e-05
