Epoch,Training Loss,Validation Loss
1,0.8299358060352064,0.018203786612162744
2,0.007291562693305466,0.0049830359062255645
3,0.0024935036289264766,0.0037600541443798723
4,0.0015557979731706717,0.003355168636435855
5,0.0012469828136401847,0.003385248621196933
6,0.0012169836518815158,0.00333728050866081
7,0.0010298514299187382,0.0033923290725286323
8,0.0010976040638897182,0.0034008384212554335
9,0.001110249595401729,0.0035189521556416793
