Epoch,Training Loss,Validation Loss
1,0.24169258545712397,0.008392820572026255
2,0.00023139975877889372,0.008999859145416582
3,7.845918385758535e-05,0.00949887884757103
4,3.8307366614756807e-05,0.009923679339023907
5,2.1779901600075207e-05,0.010295855243961474
6,1.357849996269701e-05,0.01061080671341158
