Epoch,Training Loss,Validation Loss
1,0.23180863294010587,0.005996747313888849
2,0.00014216488333957297,0.006450009149663922
3,4.287388263467169e-05,0.006924008342176103
4,2.0156826652142373e-05,0.007297108627744449
5,1.1283645809158555e-05,0.007554181568623353
6,6.893744536669822e-06,0.007879417141098905
