Epoch,Training Loss,Validation Loss
1,0.03229623927912532,0.0012925669311189194
2,0.0018172274391428786,0.0004955188550783868
3,0.0011853655730699182,0.0005208007423937427
4,0.0009044171096986501,0.00018760335386256889
5,0.0005245331343969641,0.00024015250856882446
