Epoch,Training Loss,Validation Loss
1,1.9209706907116955,1.5445193333354423
2,1.5364741339460166,1.520355857484709
3,1.524221387511601,1.5203669410410936
4,1.519591749321419,1.5220229364022977
5,1.5162756331340843,1.512528006623431
6,1.5158585169164809,1.5103924245369145
