Fold,Epoch,Batch,Training Loss
1,0,20,0.23494376242160797
1,0,40,0.21272976696491241
1,0,60,0.23423625528812408
1,0,80,0.19033117592334747
1,0,100,0.21040146052837372
1,0,120,0.20529283583164215
1,0,140,0.140687957406044
1,0,160,0.15516753494739532
1,0,180,0.13781818747520447
1,0,200,0.11823631823062897
1,0,220,0.11463797092437744
1,0,240,0.11184552311897278
1,0,260,0.07507546991109848
1,0,280,0.0838388204574585
1,0,300,0.10714492946863174
1,0,320,0.10296537727117538
1,0,340,0.07418832927942276
1,0,360,0.08426732569932938
1,0,380,0.0804222822189331
1,0,400,0.09586682170629501
1,0,420,0.06792587041854858
1,0,440,0.07063031196594238
1,0,460,0.05700908228754997
1,0,480,0.07037505507469177
1,0,500,0.09913288056850433
1,0,520,0.05968571826815605
1,0,540,0.07880821079015732
1,0,560,0.06106475740671158
1,0,580,0.07437344640493393
1,0,600,0.0841047391295433
1,0,620,0.11251676827669144
1,0,640,0.07315504550933838
1,0,660,0.06660396605730057
1,0,680,0.06694312393665314
1,0,700,0.06004359945654869
1,0,720,0.0638589933514595
1,0,740,0.07414443790912628
1,0,760,0.06002802029252052
1,0,780,0.07050181180238724
1,0,800,0.06472492963075638
1,0,820,0.06266174465417862
1,0,840,0.06122304126620293
1,0,860,0.05612749978899956
1,0,880,0.06639044731855392
1,0,900,0.04586423933506012
1,0,920,0.05587087571620941
1,0,940,0.06564956158399582
1,0,960,0.09009268879890442
1,0,980,0.06596793979406357
1,0,1000,0.033629339188337326
1,0,1020,0.055799029767513275
1,0,1040,0.03376755490899086
1,0,1060,0.03368989750742912
1,0,1080,0.03902767226099968
1,0,1100,0.05498822405934334
1,0,1120,0.05761795863509178
1,0,1140,0.04487599432468414
1,0,1160,0.03832852095365524
1,0,1180,0.04414987564086914
1,0,1200,0.03935667872428894
1,0,1220,0.0837673768401146
1,0,1240,0.024021973833441734
1,0,1260,0.027985472232103348
1,0,1280,0.03230965510010719
1,0,1300,0.045518383383750916
1,0,1320,0.04086737334728241
1,0,1340,0.04128555208444595
1,0,1360,0.03026386722922325
1,0,1380,0.045625630766153336
1,0,1400,0.046861276030540466
1,0,1420,0.027686351910233498
1,0,1440,0.07775609195232391
1,0,1460,0.05807603895664215
1,0,1480,0.051309119910001755
1,0,1500,0.05411549657583237
1,0,1520,0.03646935522556305
1,0,1540,0.03204618766903877
1,0,1560,0.023893680423498154
1,0,1580,0.04273127764463425
1,0,1600,0.04289252683520317
1,0,1620,0.031622860580682755
1,0,1640,0.030443083494901657
1,0,1660,0.033180925995111465
1,0,1680,0.03861368075013161
1,0,1700,0.07188119739294052
1,0,1720,0.0218809861689806
1,0,1740,0.03490329906344414
1,0,1760,0.03406241536140442
1,0,1780,0.028075996786355972
1,0,1800,0.011119542643427849
1,0,1820,0.027156459167599678
1,0,1840,0.01595330610871315
1,0,1860,0.053941547870635986
1,0,1880,0.027908187359571457
1,0,1900,0.020341437309980392
1,0,1920,0.010823694057762623
1,0,1940,0.0213670302182436
1,0,1960,0.01890004239976406
