epoch,accuracy
1,0.5170874776842642
2,0.9217036470288191
3,0.9854628921193573
4,0.9951542973731191
5,0.9955368528436623
6,0.9984697781178271
7,0.9989798520785514
8,0.9994899260392757
9,0.9992348890589136
10,0.9992348890589136
11,0.9985972966080081
12,0.9994899260392757
13,0.9994899260392757
14,0.9994899260392757
15,0.9996174445294568
16,0.9994899260392757
17,0.998342259627646
18,0.9991073705687324
