Epoch,Batch,Training Loss
1,20,1.3067257404327393
1,40,0.36645668745040894
1,60,0.0525909885764122
1,80,0.004390960559248924
1,100,0.0025001447647809982
1,120,0.0012114755809307098
1,140,0.0009637363255023956
1,160,0.0008027926087379456
1,180,0.0007508564740419388
1,200,0.0006813034415245056
1,220,0.0006241351366043091
1,240,0.000505717471241951
1,260,0.00045018456876277924
1,280,0.00032743439078330994
1,300,0.0002749785780906677
1,320,0.0003020875155925751
1,340,0.00023942813277244568
1,360,0.00027614273130893707
1,380,0.00024739839136600494
1,400,0.00021200254559516907
1,420,0.0001664925366640091
1,440,0.00016222521662712097
1,460,0.00018165819346904755
1,480,0.00017487257719039917
2,20,0.0001631658524274826
2,40,0.0001658424735069275
2,60,9.320490062236786e-05
2,80,0.00013266876339912415
2,100,8.250027894973755e-05
2,120,9.622611105442047e-05
2,140,8.341297507286072e-05
2,160,9.87369567155838e-05
2,180,8.926726877689362e-05
2,200,7.974356412887573e-05
2,220,8.3141028881073e-05
2,240,8.254311978816986e-05
2,260,6.443634629249573e-05
2,280,6.992742419242859e-05
2,300,5.443580448627472e-05
2,320,7.931329309940338e-05
2,340,5.9645622968673706e-05
2,360,5.527399480342865e-05
2,380,5.485117435455322e-05
2,400,6.637535989284515e-05
2,420,5.643628537654877e-05
2,440,5.6216493248939514e-05
2,460,3.4382566809654236e-05
2,480,5.015544593334198e-05
3,20,4.365481436252594e-05
3,40,3.982149064540863e-05
3,60,3.16128134727478e-05
3,80,3.739446401596069e-05
3,100,4.442036151885986e-05
3,120,3.597326576709747e-05
3,140,2.935156226158142e-05
3,160,4.040449857711792e-05
3,180,2.7975067496299744e-05
3,200,2.4693086743354797e-05
3,220,3.096461296081543e-05
3,240,3.184191882610321e-05
3,260,3.520585596561432e-05
3,280,2.9705464839935303e-05
3,300,2.841278910636902e-05
3,320,2.7216970920562744e-05
3,340,2.022460103034973e-05
3,360,2.261437475681305e-05
3,380,2.9383227229118347e-05
3,400,2.561137080192566e-05
3,420,2.3094937205314636e-05
3,440,2.140738070011139e-05
3,460,1.9099563360214233e-05
3,480,2.4536624550819397e-05
4,20,1.71661376953125e-05
4,40,2.004578709602356e-05
4,60,2.123415470123291e-05
4,80,1.6923993825912476e-05
4,100,1.8620863556861877e-05
4,120,1.6845762729644775e-05
4,140,1.8348917365074158e-05
4,160,1.6169622540473938e-05
4,180,1.3414770364761353e-05
4,200,1.78460031747818e-05
4,220,1.3366341590881348e-05
4,240,1.2990087270736694e-05
4,260,1.4415010809898376e-05
4,280,1.5623867511749268e-05
4,300,1.1235475540161133e-05
4,320,1.835264265537262e-05
4,340,1.074373722076416e-05
4,360,1.0676681995391846e-05
4,380,1.4280900359153748e-05
4,400,1.1505559086799622e-05
4,420,1.2703239917755127e-05
4,440,1.5178695321083069e-05
4,460,1.228228211402893e-05
4,480,1.0438263416290283e-05
5,20,1.1604279279708862e-05
5,40,1.0663643479347229e-05
5,60,8.651986718177795e-06
5,80,1.0931864380836487e-05
5,100,8.510425686836243e-06
5,120,8.25151801109314e-06
5,140,1.1021271347999573e-05
5,160,1.0475516319274902e-05
5,180,9.39890742301941e-06
5,200,8.177012205123901e-06
5,220,1.2161210179328918e-05
5,240,9.072944521903992e-06
5,260,9.179115295410156e-06
5,280,6.971880793571472e-06
5,300,8.765608072280884e-06
5,320,6.748363375663757e-06
5,340,1.1341646313667297e-05
5,360,8.184462785720825e-06
5,380,8.463859558105469e-06
5,400,8.73766839504242e-06
5,420,9.508803486824036e-06
5,440,8.041039109230042e-06
5,460,5.386769771575928e-06
5,480,6.429851055145264e-06
6,20,6.254762411117554e-06
6,40,5.0067901611328125e-06
6,60,6.1355531215667725e-06
6,80,5.591660737991333e-06
6,100,6.366521120071411e-06
6,120,6.234273314476013e-06
6,140,6.4782798290252686e-06
6,160,5.386769771575928e-06
6,180,5.2638351917266846e-06
6,200,5.455687642097473e-06
6,220,5.131587386131287e-06
6,240,5.628913640975952e-06
6,260,5.193054676055908e-06
6,280,4.971399903297424e-06
6,300,6.28642737865448e-06
6,320,3.883615136146545e-06
6,340,4.8857182264328e-06
6,360,5.9194862842559814e-06
6,380,6.614252924919128e-06
6,400,3.857538104057312e-06
6,420,3.935769200325012e-06
6,440,3.883615136146545e-06
6,460,4.343688488006592e-06
6,480,4.600733518600464e-06
