Epoch,Batch,Training Loss
1,20,3.631378173828125
1,40,3.2886962890625
1,60,2.7647705078125
1,80,1.8269271850585938
1,100,1.5761528015136719
1,120,1.2943782806396484
1,140,0.9969005584716797
1,160,0.6135044097900391
1,180,0.6427304744720459
1,200,0.5113649368286133
1,220,0.4131922721862793
1,240,0.29083704948425293
1,260,0.25148022174835205
1,280,0.23290860652923584
1,300,0.09624618291854858
1,320,0.066653311252594
1,340,0.0704643726348877
1,360,0.05544239282608032
1,380,0.05806326866149902
1,400,0.040628910064697266
1,420,0.035751134157180786
1,440,0.027152806520462036
1,460,0.02290472388267517
1,480,0.019406050443649292
2,20,0.0157880038022995
2,40,0.016939744353294373
2,60,0.01191665232181549
2,80,0.011753961443901062
2,100,0.007940620183944702
2,120,0.011102363467216492
2,140,0.010172277688980103
2,160,0.0066238343715667725
2,180,0.006430827081203461
2,200,0.005980238318443298
2,220,0.004583470523357391
2,240,0.004604421555995941
2,260,0.0048443228006362915
2,280,0.004240065813064575
2,300,0.003716304898262024
2,320,0.003916159272193909
2,340,0.0032154321670532227
2,360,0.004125535488128662
2,380,0.003076154738664627
2,400,0.0025396421551704407
2,420,0.002690143883228302
2,440,0.0034450385719537735
2,460,0.0026795826852321625
2,480,0.0025157295167446136
3,20,0.002595357596874237
3,40,0.0019202791154384613
3,60,0.0023367665708065033
3,80,0.0013717114925384521
3,100,0.0037964917719364166
3,120,0.0022989660501480103
3,140,0.0014652907848358154
3,160,0.001570865511894226
3,180,0.0015893224626779556
3,200,0.0014965739101171494
3,220,0.0013346336781978607
3,240,0.0014471672475337982
3,260,0.0011014193296432495
3,280,0.001261536031961441
3,300,0.0012839306145906448
3,320,0.0012897346168756485
3,340,0.0010847486555576324
3,360,0.0010152384638786316
3,380,0.0009584017097949982
3,400,0.001094922423362732
3,420,0.0010765735059976578
3,440,0.00102989561855793
3,460,0.0008205324411392212
3,480,0.0006815753877162933
4,20,0.000841435045003891
4,40,0.0008780024945735931
4,60,0.0006758254021406174
4,80,0.0008751712739467621
4,100,0.000597342848777771
4,120,0.0005803722888231277
4,140,0.0005801655352115631
4,160,0.0007084310054779053
4,180,0.0005994681268930435
4,200,0.0007179845124483109
4,220,0.0004712659865617752
4,240,0.0004810784012079239
4,260,0.00046428851783275604
4,280,0.00047690607607364655
4,300,0.0013657491654157639
4,320,0.0006197560578584671
4,340,0.0005977749824523926
4,360,0.000600697472691536
4,380,0.0004029441624879837
4,400,0.00039137154817581177
4,420,0.0004315245896577835
4,440,0.00048824213445186615
4,460,0.00045484304428100586
4,480,0.0003825221210718155
5,20,0.0003393404185771942
5,40,0.00043994002044200897
5,60,0.000405825674533844
5,80,0.00025633908808231354
5,100,0.0003725457936525345
5,120,0.0003082733601331711
5,140,0.00040036439895629883
5,160,0.00034432485699653625
5,180,0.00028629228472709656
5,200,0.00032066740095615387
5,220,0.00023538246750831604
5,240,0.0003721974790096283
5,260,0.00029196590185165405
5,280,0.00025394558906555176
5,300,0.0002823546528816223
5,320,0.00032820925116539
5,340,0.0003257039934396744
5,360,0.00022876448929309845
5,380,0.0002834256738424301
5,400,0.0003127437084913254
5,420,0.0002784021198749542
5,440,0.00024427101016044617
5,460,0.0002573113888502121
5,480,0.0018149521201848984
6,20,0.00026451610028743744
6,40,0.0002963077276945114
6,60,0.0003232397139072418
6,80,0.0002173110842704773
6,100,0.00017575174570083618
6,120,0.00026605091989040375
6,140,0.00021232105791568756
6,160,0.00017008371651172638
6,180,0.00023916363716125488
6,200,0.00024209171533584595
6,220,0.00017082132399082184
6,240,0.00029398873448371887
6,260,0.00025855377316474915
6,280,0.00022597797214984894
6,300,0.00020869635045528412
6,320,0.0002634543925523758
6,340,0.00026073865592479706
6,360,0.00018115341663360596
6,380,0.00018741562962532043
