Epoch,Training Loss,Validation Loss
1,0.0018194480269392976,0.012790595568335268
2,0.000509313559975255,0.013512245718334521
3,0.00032724314151130724,0.013538464025511005
4,0.00032152733604315587,0.013617482488881229
5,0.0003165278181646118,0.01357922358826128
6,0.0003039577814923811,0.013497228017554076
