Epoch,Training Loss,Validation Loss
1,0.8985218744793273,0.10380278412646395
2,0.08142293590455754,0.08706317284727484
3,0.0749074842782251,0.0829222857028367
4,0.07365299711380174,0.08325522712515138
5,0.07135303473278364,0.08427502058552412
6,0.07164608679954608,0.07947108108641171
7,0.07058722239040795,0.08321796200139736
8,0.06999612431876008,0.08381368139592128
9,0.06997938567579036,0.08115125495970733
10,0.0687211484035625,0.08191231877459743
