Epoch,Training Loss,Validation Loss
1,0.03379470995898168,0.0016377666487847882
2,0.0019929429013609756,0.0007131331742330039
3,0.001029857694764161,0.00038659131126292194
4,0.0008945125890222967,0.0009692428127043249
5,0.0008081388083087903,0.00019158881828499198
