Epoch,Batch,Training Loss
1,100,0.6065090894699097
1,200,0.45297080278396606
1,300,0.3259682059288025
1,400,0.25161680579185486
1,500,0.2128135710954666
1,600,0.17229951918125153
1,700,0.1659058928489685
1,800,0.1368955373764038
1,900,0.13611075282096863
1,1000,0.12886282801628113
1,1100,0.11637361347675323
1,1200,0.11568886786699295
1,1300,0.09699251502752304
1,1400,0.10336476564407349
1,1500,0.07803453505039215
1,1600,0.08938267827033997
1,1700,0.0824974849820137
1,1800,0.07399411499500275
1,1900,0.07119227945804596
2,100,0.06511581689119339
2,200,0.06837362796068192
2,300,0.0684119462966919
2,400,0.05649077147245407
2,500,0.04887968301773071
2,600,0.047733940184116364
2,700,0.04718717932701111
2,800,0.03299584612250328
2,900,0.048860348761081696
2,1000,0.03158145025372505
2,1100,0.04113111272454262
2,1200,0.028187591582536697
2,1300,0.029533103108406067
2,1400,0.023495357483625412
2,1500,0.039315760135650635
2,1600,0.0321635864675045
2,1700,0.0358305424451828
2,1800,0.020481768995523453
2,1900,0.029013054445385933
3,100,0.015645131468772888
3,200,0.014477676711976528
3,300,0.0177192073315382
3,400,0.023756852373480797
3,500,0.014613206498324871
3,600,0.012244388461112976
3,700,0.014664014801383018
3,800,0.01410705503076315
3,900,0.016552895307540894
3,1000,0.013020058162510395
3,1100,0.015841122716665268
3,1200,0.010590562596917152
3,1300,0.012223873287439346
3,1400,0.011608344502747059
3,1500,0.008444470353424549
3,1600,0.008727879263460636
3,1700,0.009069476276636124
3,1800,0.007649892941117287
3,1900,0.007331103086471558
4,100,0.014636928215622902
4,200,0.007748820818960667
4,300,0.0058867004700005054
4,400,0.00592868123203516
4,500,0.007043872959911823
4,600,0.004830011632293463
4,700,0.005384332966059446
4,800,0.008108176290988922
4,900,0.0028617389034479856
4,1000,0.00789570901542902
4,1100,0.003280858974903822
4,1200,0.0068030585534870625
4,1300,0.0050242203287780285
4,1400,0.005400775466114283
4,1500,0.004884395282715559
4,1600,0.004301294218748808
4,1700,0.0026000388897955418
4,1800,0.0031551981810480356
4,1900,0.002436156151816249
5,100,0.0032865311950445175
5,200,0.002961896825581789
5,300,0.002488801022991538
5,400,0.0019029347458854318
5,500,0.00218148622661829
5,600,0.0020065356511622667
5,700,0.0027001353446394205
5,800,0.005733008496463299
5,900,0.0017773417057469487
5,1000,0.003063965355977416
5,1100,0.0020244044717401266
5,1200,0.0011803883826360106
5,1300,0.0018236746545881033
5,1400,0.0013727397890761495
5,1500,0.0020675472915172577
5,1600,0.001383809489198029
5,1700,0.0018758182413876057
5,1800,0.0010275989770889282
5,1900,0.0027394115459173918
6,100,0.0017911064205691218
6,200,0.0024442370049655437
6,300,0.0012975272256880999
6,400,0.0007996410713531077
6,500,0.0017505267169326544
6,600,0.0006825396558269858
6,700,0.000832446152344346
6,800,0.0008328891126438975
6,900,0.0025366228073835373
6,1000,0.0006576195009984076
6,1100,0.001600278657861054
6,1200,0.009491310454905033
6,1300,0.0006232996238395572
6,1400,0.0007175768841989338
6,1500,0.0008078011451289058
6,1600,0.0007356368587352335
6,1700,0.0008227128419093788
6,1800,0.0010708871996030211
6,1900,0.0006727709551341832
7,100,0.001517156488262117
7,200,0.0009532974800094962
7,300,0.0037224784027785063
7,400,0.000456021138234064
7,500,0.0005280408076941967
