Epoch,Training Loss,Validation Loss
1,0.2340689818630879,0.01340864023039443
2,0.0002119848978859344,0.015497111445929329
3,7.002986317024852e-05,0.020242529792514275
4,3.3741564335164714e-05,0.017854506645170756
5,1.950902175373429e-05,0.018510457615553692
6,1.2267408049664502e-05,0.019296563735091383
