Epoch,Batch,Training Loss
1,20,1.272931694984436e-05
1,40,1.55717134475708e-05
1,60,0.0
1,80,9.996816515922546e-06
1,100,9.354203939437866e-06
1,120,5.904585123062134e-06
1,140,4.521012306213379e-05
1,160,0.0003402829170227051
1,180,0.00013044476509094238
1,200,0.0
1,220,1.7657876014709473e-05
1,240,1.385807991027832e-05
1,260,3.399699926376343e-05
1,280,2.9034912586212158e-05
1,300,3.382563591003418e-05
1,320,2.968311309814453e-05
1,340,6.638467311859131e-06
1,360,1.1995434761047363e-05
1,380,1.650676131248474e-05
1,400,2.008676528930664e-05
1,420,1.3958662748336792e-05
1,440,1.7389655113220215e-05
1,460,4.06801700592041e-06
1,480,3.840774297714233e-06
2,20,6.843358278274536e-06
2,40,3.2354146242141724e-06
2,60,6.038695573806763e-06
2,80,1.4500692486763e-05
2,100,5.491077899932861e-06
2,120,2.609565854072571e-06
2,140,9.998679161071777e-06
2,160,2.4028122425079346e-06
2,180,2.2780150175094604e-06
2,200,0.0
2,220,6.230548024177551e-06
2,240,4.023313522338867e-06
2,260,0.0
2,280,1.8719583749771118e-06
2,300,1.8030405044555664e-06
2,320,5.213543772697449e-06
2,340,3.3602118492126465e-06
2,360,0.0002313852310180664
2,380,0.0006129145622253418
2,400,6.580352783203125e-05
2,420,4.169344902038574e-05
2,440,6.0886144638061523e-05
2,460,6.079673767089844e-05
2,480,0.0
3,20,7.97957181930542e-06
3,40,0.0
3,60,1.2792646884918213e-05
3,80,2.333521842956543e-05
3,100,1.6160309314727783e-05
3,120,1.4651566743850708e-05
3,140,1.3578683137893677e-05
3,160,4.217028617858887e-06
3,180,7.763504981994629e-06
3,200,1.449882984161377e-05
3,220,1.0091811418533325e-05
3,240,6.321817636489868e-06
3,260,5.131959915161133e-05
3,280,0.00010073184967041016
3,300,0.0001881122589111328
3,320,9.85860824584961e-05
3,340,3.528594970703125e-05
3,360,4.128366708755493e-05
3,380,4.44948673248291e-05
3,400,9.432435035705566e-06
3,420,2.4430453777313232e-05
3,440,7.212162017822266e-06
3,460,6.515532732009888e-06
3,480,1.7467886209487915e-05
4,20,1.940131187438965e-05
4,40,4.3585896492004395e-06
