precision,recall,f1-score,support,epoch
1.0,1.0,1.0,5916.0,1
0.9973614775725593,1.0,0.9986789960369881,378.0,1
1.0,1.0,1.0,1128.0,1
1.0,1.0,1.0,420.0,1
1.0,1.0,1.0,576.0,1
1.0,1.0,1.0,5688.0,1
0.9996031746031746,0.9996031746031746,0.9996031746031746,5040.0,1
0.9991011235955056,0.9986522911051213,0.9988766569310268,2226.0,1
1.0,1.0,1.0,420.0,1
1.0,1.0,1.0,156.0,1
0.9988644965934897,0.9996212121212121,0.9992427110942824,2640.0,1
0.9851485148514851,0.6982456140350877,0.8172484599589322,570.0,1
0.9875,0.9753086419753086,0.9813664596273292,324.0,1
1.0,0.9842342342342343,0.9920544835414302,444.0,1
0.9373695198329853,0.9977777777777778,0.9666307857911733,450.0,1
0.9575971731448764,0.9609929078014184,0.95929203539823,282.0,1
0.9924812030075187,1.0,0.9962264150943396,396.0,1
0.9803921568627451,0.9868421052631579,0.9836065573770492,456.0,1
0.9955406911928651,0.9988814317673378,0.9972082635399219,894.0,1
0.9925650557620818,1.0,0.996268656716418,534.0,1
1.0,1.0,1.0,156.0,1
0.968944099378882,1.0,0.9842271293375394,156.0,1
1.0,0.9777777777777777,0.9887640449438202,90.0,1
0.9903846153846154,0.9537037037037037,0.9716981132075472,108.0,1
1.0,0.6730769230769231,0.8045977011494253,156.0,1
1.0,1.0,1.0,300.0,1
0.9958333333333333,0.9958333333333333,0.9958333333333333,240.0,1
1.0,0.9833333333333333,0.9915966386554622,120.0,1
1.0,1.0,1.0,54.0,1
0.47368421052631576,1.0,0.6428571428571429,54.0,1
1.0,1.0,1.0,78.0,1
1.0,0.9868421052631579,0.9933774834437086,228.0,1
0.9924528301886792,0.9962121212121212,0.994328922495274,264.0,1
0.9955156950672646,1.0,0.9977528089887641,222.0,1
1.0,1.0,1.0,42.0,1
0.9857142857142858,0.9583333333333334,0.971830985915493,72.0,1
0.9420289855072463,0.9848484848484849,0.9629629629629629,66.0,1
1.0,1.0,1.0,216.0,1
1.0,1.0,1.0,126.0,1
1.0,1.0,1.0,360.0,1
1.0,1.0,1.0,414.0,1
1.0,1.0,1.0,60.0,1
1.0,1.0,1.0,72.0,1
0.9952257746565638,0.9913782523318606,0.9932982876817609,32592.0,1
0.9806530847004631,0.9793051280596744,0.9764216493721108,32592.0,1
0.9962053567414199,0.9913782523318606,0.9930360100150232,32592.0,1
0.9959169793905831,0.9931097509138825,0.9941965746288624,32592.0,1
0.9994931576279777,1.0,0.9997465145754119,5916.0,2
1.0,1.0,1.0,378.0,2
1.0,0.99822695035461,0.9991126885536823,1128.0,2
1.0,1.0,1.0,420.0,2
1.0,1.0,1.0,576.0,2
0.9994728518713759,1.0,0.9997363564460849,5688.0,2
0.9996030958523516,0.9994047619047619,0.9995039190395872,5040.0,2
0.998652896273013,0.9991015274034142,0.9988771614641815,2226.0,2
1.0,1.0,1.0,420.0,2
1.0,1.0,1.0,156.0,2
0.9992418498862775,0.9984848484848485,0.9988632057597575,2640.0,2
0.9741379310344828,0.9912280701754386,0.9826086956521739,570.0,2
0.9811320754716981,0.9629629629629629,0.9719626168224299,324.0,2
1.0,0.9572072072072072,0.9781357882623706,444.0,2
0.9933481152993349,0.9955555555555555,0.9944506104328524,450.0,2
0.9893617021276596,0.9893617021276596,0.9893617021276596,282.0,2
0.9252336448598131,1.0,0.9611650485436893,396.0,2
0.9762419006479481,0.9912280701754386,0.9836779107725789,456.0,2
1.0,0.9988814317673378,0.9994404029099049,894.0,2
0.9981308411214953,1.0,0.9990645463049579,534.0,2
1.0,1.0,1.0,156.0,2
0.9873417721518988,1.0,0.9936305732484076,156.0,2
1.0,0.9555555555555556,0.9772727272727273,90.0,2
1.0,1.0,1.0,108.0,2
1.0,0.9294871794871795,0.9634551495016611,156.0,2
0.9966666666666667,0.9966666666666667,0.9966666666666667,300.0,2
0.9915611814345991,0.9791666666666666,0.9853249475890985,240.0,2
1.0,0.975,0.9873417721518988,120.0,2
0.9818181818181818,1.0,0.9908256880733946,54.0,2
1.0,1.0,1.0,54.0,2
1.0,1.0,1.0,78.0,2
1.0,1.0,1.0,228.0,2
0.9704797047970479,0.9962121212121212,0.983177570093458,264.0,2
1.0,1.0,1.0,222.0,2
1.0,0.9761904761904762,0.9879518072289156,42.0,2
0.9859154929577465,0.9722222222222222,0.9790209790209791,72.0,2
0.9850746268656716,1.0,0.9924812030075187,66.0,2
1.0,0.9953703703703703,0.9976798143851509,216.0,2
0.9921259842519685,1.0,0.9960474308300395,126.0,2
0.997229916897507,1.0,0.9986130374479889,360.0,2
1.0,0.9951690821256038,0.9975786924939467,414.0,2
1.0,1.0,1.0,60.0,2
1.0,1.0,1.0,72.0,2
0.9968717413972888,0.9972999509081983,0.9970858001779196,32592.0,2
0.9935410137189469,0.9919228704329324,0.9926226796902134,32592.0,2
0.9969609600198335,0.9972999509081983,0.9970926720234083,32592.0,2
0.9974575241981515,0.9975048882087902,0.9973582115127639,32592.0,2
1.0,1.0,1.0,5916.0,3
1.0,1.0,1.0,378.0,3
1.0,1.0,1.0,1128.0,3
1.0,1.0,1.0,420.0,3
1.0,1.0,1.0,576.0,3
1.0,0.9998241912798875,0.999912087912088,5688.0,3
1.0,1.0,1.0,5040.0,3
1.0,1.0,1.0,2226.0,3
1.0,1.0,1.0,420.0,3
1.0,1.0,1.0,156.0,3
0.9996213555471413,1.0,0.999810641923878,2640.0,3
1.0,0.9964912280701754,0.9982425307557118,570.0,3
1.0,0.9876543209876543,0.9937888198757764,324.0,3
