epoch,accuracy
1,0.9005642873083176
2,0.9836771128893423
3,0.9914559887780151
4,0.9912328243057991
5,0.9966844135556476
6,0.9953135460834636
7,0.9933688271112953
8,0.9940383205279434
9,0.9935919915835113
10,0.9965568910000956
11,0.9951222622501354
12,0.9958236363056716
