Epoch,Batch,Training Loss
1,20,3.534637451171875
1,40,3.18402099609375
1,60,2.68115234375
1,80,2.054567337036133
1,100,1.6401958465576172
1,120,1.4145293235778809
1,140,1.0210795402526855
1,160,0.7300601005554199
1,180,0.559391975402832
1,200,0.43096184730529785
1,220,0.4089076519012451
1,240,0.25180870294570923
1,260,0.20598328113555908
1,280,0.21647155284881592
1,300,0.15048950910568237
1,320,0.10180389881134033
1,340,0.07469654083251953
1,360,0.04937398433685303
1,380,0.04469519853591919
1,400,0.04193878173828125
1,420,0.033298611640930176
1,440,0.021571069955825806
1,460,0.02211761474609375
1,480,0.024013638496398926
2,20,0.026554539799690247
2,40,0.009684309363365173
2,60,0.014981001615524292
2,80,0.011498332023620605
2,100,0.010589227080345154
2,120,0.010784104466438293
2,140,0.010940462350845337
2,160,0.07543697953224182
2,180,0.009329378604888916
2,200,0.008245706558227539
2,220,0.006948299705982208
2,240,0.006675586104393005
2,260,0.005099132657051086
2,280,0.013103663921356201
2,300,0.003941047936677933
2,320,0.004060216248035431
2,340,0.004735924303531647
2,360,0.004738710820674896
2,380,0.0036925822496414185
2,400,0.0037245750427246094
2,420,0.002711944282054901
2,440,0.0029951557517051697
2,460,0.004112757742404938
2,480,0.0031859762966632843
3,20,0.002606283873319626
3,40,0.0035150274634361267
3,60,0.0027623772621154785
3,80,0.002578992396593094
3,100,0.003013499081134796
3,120,0.003191813826560974
3,140,0.00257115438580513
3,160,0.0019398629665374756
3,180,0.002471551299095154
3,200,0.006139479577541351
3,220,0.0036388076841831207
3,240,0.001899147406220436
3,260,0.0014944374561309814
3,280,0.0014610551297664642
3,300,0.0021882466971874237
3,320,0.0013816915452480316
3,340,0.0015499740839004517
3,360,0.0011492203921079636
3,380,0.0015628635883331299
3,400,0.0011127106845378876
3,420,0.0012390948832035065
3,440,0.0012114699929952621
3,460,0.001517370343208313
3,480,0.001058058813214302
4,20,0.001323021948337555
4,40,0.0032954663038253784
4,60,0.0020561162382364273
4,80,0.0012560226023197174
4,100,0.0009206440299749374
4,120,0.0016800574958324432
4,140,0.007532903924584389
4,160,0.000972134992480278
4,180,0.0016938857734203339
4,200,0.0010887682437896729
4,220,0.0008730292320251465
4,240,0.0010304991155862808
4,260,0.0007184688001871109
4,280,0.0008115377277135849
4,300,0.0008631665259599686
4,320,0.0007143262773752213
4,340,0.0006563197821378708
4,360,0.0009342599660158157
4,380,0.0008360482752323151
4,400,0.002233751118183136
4,420,0.0010153036564588547
4,440,0.0006306041032075882
4,460,0.0006599519401788712
4,480,0.0006149802356958389
5,20,0.0024009179323911667
5,40,0.0006660763174295425
5,60,0.000752471387386322
5,80,0.0007789302617311478
5,100,0.0005922261625528336
5,120,0.10697177052497864
5,140,0.004213867709040642
5,160,0.0005559567362070084
5,180,0.0004767421633005142
5,200,0.0004613026976585388
5,220,0.0005383919924497604
5,240,0.0005197841674089432
5,260,0.00038607604801654816
5,280,0.0009769648313522339
5,300,0.0007032305002212524
5,320,0.00034323520958423615
5,340,0.0003641583025455475
5,360,0.00036812014877796173
5,380,0.0003316793590784073
5,400,0.00039626285433769226
5,420,0.0003196708858013153
5,440,0.00036119110882282257
5,460,0.0008204374462366104
5,480,0.0003980770707130432
6,20,0.00037214718759059906
6,40,0.0010553468018770218
6,60,0.0004993434995412827
6,80,0.00037508271634578705
6,100,0.005066888406872749
6,120,0.00040741823613643646
6,140,0.0002615172415971756
6,160,0.0003115125000476837
6,180,0.0010891202837228775
6,200,0.00024553388357162476
6,220,0.0006202403455972672
6,240,0.0003765653818845749
6,260,0.00032257288694381714
6,280,0.0002628955990076065
6,300,0.0002691391855478287
6,320,0.00026891008019447327
6,340,0.0002316739410161972
6,360,0.00023076869547367096
6,380,0.0004556626081466675
6,400,0.00025436654686927795
6,420,0.0002967230975627899
6,440,0.00031302310526371
6,460,0.0005623158067464828
6,480,0.0034178979694843292
7,20,0.00021941401064395905
7,40,0.0001925211399793625
7,60,0.0013469662517309189
7,80,0.0018187854439020157
7,100,0.00031689926981925964
7,120,0.00023797526955604553
7,140,0.0002795085310935974
7,160,0.0002613123506307602
7,180,0.0005928520113229752
7,200,0.000929294154047966
7,220,0.0002037249505519867
7,240,0.00022280961275100708
7,260,0.00021738745272159576
7,280,0.0002434253692626953
7,300,0.0001743696630001068
7,320,0.00018794462084770203
7,340,0.0006136931478977203
7,360,0.0003246478736400604
7,380,0.00019073113799095154
7,400,0.00019835121929645538
7,420,0.00011895410716533661
7,440,0.00017820298671722412
7,460,0.11887791752815247
7,480,0.0005550999194383621
8,20,0.0001621972769498825
8,40,0.00014775246381759644
8,60,0.0003208126872777939
8,80,0.0002247542142868042
8,100,0.00015771202743053436
8,120,0.0001699831336736679
8,140,0.0002834741026163101
8,160,0.0002516023814678192
8,180,0.00014456920325756073
8,200,0.000150265172123909
8,220,0.00015165098011493683
8,240,0.00012074224650859833
8,260,0.0021046511828899384
8,280,0.00020716339349746704
