epoch,accuracy
1,0.9914562611578679
2,0.9979597041571028
3,0.9936240754909462
4,0.9988523335883703
5,0.9961744452945677
6,0.9971945932160163
7,0.9988523335883703
8,0.9984697781178271
9,0.9996174445294568
10,0.9997449630196379
11,0.9996174445294568
