Epoch,Training Loss,Validation Loss
1,0.000367521048502621,0.015983078995784526
2,0.0005379597184128771,0.01561428077021572
3,0.0003448484613429262,0.013843122158874852
4,0.00030991853861604837,0.0151535296827797
5,0.0003312668837075806,0.015379550249909566
6,0.0004712968093557416,0.01533928575704166
7,0.008009416140357977,0.011925963502304241
8,0.0029766694083051136,0.016220501908655663
9,0.0003257877707420687,0.01649622435114707
10,0.0003366416506089892,0.016524291770569167
