Epoch,Batch,Training Loss
1,20,3.590911865234375
1,40,3.27801513671875
1,60,2.8482666015625
1,80,2.4458351135253906
1,100,2.0861454010009766
1,120,1.2217044830322266
1,140,1.2628488540649414
1,160,0.9248933792114258
1,180,0.7144076824188232
1,200,0.5845487117767334
1,220,0.5024838447570801
1,240,0.3180757761001587
1,260,0.2927117347717285
1,280,0.15147191286087036
1,300,0.09685736894607544
1,320,0.10144898295402527
1,340,0.06334033608436584
1,360,0.048584163188934326
1,380,0.04557907581329346
1,400,0.04705864191055298
1,420,0.04052935540676117
1,440,0.028596997261047363
1,460,0.016205430030822754
1,480,0.019336730241775513
2,20,0.021658912301063538
2,40,0.016866452991962433
2,60,0.014204330742359161
2,80,0.01132599264383316
2,100,0.01424400880932808
2,120,0.0078766830265522
2,140,0.010816045105457306
2,160,0.009035713970661163
2,180,0.020880427211523056
2,200,0.00984862819314003
2,220,0.00742683932185173
2,240,0.006382636725902557
2,260,0.005935333669185638
2,280,0.003609493374824524
2,300,0.005561349913477898
2,320,0.004476657137274742
2,340,0.003269083797931671
2,360,0.004617845639586449
2,380,0.003941807895898819
2,400,0.004795573651790619
2,420,0.0037337765097618103
2,440,0.002573663368821144
2,460,0.0031896233558654785
2,480,0.006935011595487595
3,20,0.0029873084276914597
3,40,0.003890508785843849
3,60,0.002088557928800583
3,80,0.0032455697655677795
3,100,0.0018204376101493835
3,120,0.002156166359782219
3,140,0.0021117515861988068
3,160,0.0026583578437566757
3,180,0.001950608566403389
3,200,0.0013844016939401627
3,220,0.0015552602708339691
3,240,0.0012586861848831177
3,260,0.0021383967250585556
3,280,0.0015082750469446182
3,300,0.001971336081624031
3,320,0.0016952678561210632
3,340,0.001368790864944458
3,360,0.001461295410990715
3,380,0.0014107916504144669
3,400,0.00151018425822258
3,420,0.0012413598597049713
3,440,0.0015006046742200851
3,460,0.001071009784936905
3,480,0.001272028312087059
4,20,0.0012613683938980103
4,40,0.0009400416165590286
4,60,0.001997031271457672
4,80,0.0008883625268936157
4,100,0.002069864422082901
