Epoch,Training Loss,Validation Loss
1,0.227908680547149,0.0069892941997765105
2,0.0002489206948844657,0.007589951597617436
3,8.276955880684202e-05,0.008069137001752748
4,4.005183270409734e-05,0.008477807305985706
5,2.2764341806828224e-05,0.00880563543821738
6,1.4190355860478815e-05,0.009124887171850329
