Epoch,Batch,Training Loss
1,25,0.24479389190673828
1,50,0.10807625204324722
1,75,0.07140638679265976
1,100,0.06118169054389
1,125,0.039637088775634766
1,150,0.030254920944571495
1,175,0.025119902566075325
1,200,0.017735201865434647
1,225,0.011152390390634537
1,250,0.011094367131590843
1,275,0.015027692541480064
1,300,0.011615351773798466
1,325,0.010934516787528992
1,350,0.006512644700706005
1,375,0.004916737787425518
1,400,0.003640091046690941
1,425,0.006516056135296822
1,450,0.004101872444152832
1,475,0.0024342380929738283
1,500,0.003985868766903877
1,525,0.002986949635669589
1,550,0.0035788111854344606
1,575,0.0037541105411946774
1,600,0.003896677866578102
1,625,0.004777268040925264
1,650,0.0024136872962117195
1,675,0.0019790681544691324
1,700,0.005023028701543808
1,725,0.0051033273339271545
1,750,0.0023628745693713427
1,775,0.004215556662529707
1,800,0.0016840363387018442
1,825,0.0034198372159153223
1,850,0.001999932574108243
1,875,0.0017865434056147933
1,900,0.003297734772786498
1,925,0.002786271506920457
1,950,0.0015075135743245482
1,975,0.0014854995533823967
2,25,0.0011085185687988997
2,50,0.003916021902114153
2,75,0.0013924757950007915
2,100,0.0013136012712493539
2,125,0.0011326418025419116
2,150,0.0009282518294639885
2,175,0.0007725235773250461
2,200,0.0008983981097117066
2,225,0.0016220087418332696
2,250,0.0014838800998404622
2,275,0.0009582039201632142
2,300,0.0007194890640676022
2,325,0.0006100080790929496
2,350,0.0007896418101154268
2,375,0.001825914136134088
2,400,0.001648302306421101
2,425,0.0024470898788422346
2,450,0.000632861047051847
2,475,0.0005806720000691712
2,500,0.0004449087427929044
2,525,0.0010595546336844563
2,550,0.0009017731645144522
2,575,0.0009897922864183784
2,600,0.00047323029139079154
2,625,0.00038926603156141937
2,650,0.0005202756728976965
2,675,0.027618935331702232
2,700,0.000777982349973172
2,725,0.0004827287048101425
2,750,0.0034309453330934048
2,775,0.0015788376331329346
2,800,0.0006954895798116922
2,825,0.0007154751801863313
2,850,0.0007473722216673195
2,875,0.0015559685416519642
2,900,0.0007849963731132448
2,925,0.0002990962821058929
2,950,0.002085902728140354
2,975,0.00037308575701899827
3,25,0.00030288714333437383
3,50,0.0002759710478130728
3,75,0.00034488868550397456
3,100,0.00029233223176561296
3,125,0.00029076443752273917
3,150,0.00021512011880986392
3,175,0.0008342670043930411
3,200,0.0014505685539916158
3,225,0.0016371399397030473
3,250,0.0004914990277029574
3,275,0.00035814681905321777
3,300,0.000259265536442399
3,325,0.0016346006887033582
3,350,0.0006356704398058355
3,375,0.0004288524796720594
3,400,0.00013854469580110162
3,425,0.000250501383561641
3,450,0.00037954881554469466
3,475,0.0001515355979790911
3,500,0.0005733324214816093
3,525,0.00037973758298903704
3,550,0.00028096119058318436
3,575,0.0006354401120916009
3,600,0.0001833500573411584
3,625,0.000289936171611771
3,650,0.00047071988228708506
3,675,0.00364326243288815
3,700,0.0009920737938955426
3,725,0.00017140133422799408
3,750,0.0001976752100745216
3,775,0.0002152920642402023
3,800,0.00020003784447908401
3,825,0.00028056197334080935
3,850,0.0001853732974268496
3,875,0.0002443457779008895
3,900,0.0002454199711792171
3,925,0.0001286527985939756
3,950,0.00022806919878348708
3,975,0.0004789649974554777
4,25,0.00022571060981135815
4,50,0.0006763575947843492
4,75,0.0001142807086580433
4,100,0.00012610673729795963
4,125,0.0012177464086562395
4,150,0.00016138699720613658
4,175,0.00019797067216131836
4,200,0.00013114865578245372
4,225,0.00017464526172261685
4,250,0.0010499667841941118
4,275,0.00015482127491850406
4,300,0.0002468766469974071
4,325,0.0005320144118741155
4,350,0.0003179728810209781
4,375,0.004228122532367706
4,400,0.001150798168964684
4,425,0.0001554537593619898
4,450,0.00023097913071978837
4,475,9.528506052447483e-05
4,500,0.0001712027151370421
4,525,0.0004865008231718093
4,550,0.0017371673602610826
4,575,0.00018543160695116967
4,600,0.0013097624760121107
4,625,0.000140101503347978
4,650,9.84081780188717e-05
4,675,0.0002537075197324157
4,700,0.0002860827371478081
4,725,0.00027424548170529306
4,750,0.0003617979527916759
4,775,0.0002188361540902406
4,800,0.002359073143452406
4,825,0.00034440626041032374
4,850,8.374739991268143e-05
4,875,0.0001533838512841612
4,900,0.0005917436210438609
4,925,0.00010894043953157961
4,950,7.382154581137002e-05
4,975,0.00013026005763094872
5,25,0.00036287176772020757
5,50,0.00027552706887945533
5,75,0.0008611361845396459
5,100,0.00012073410471202806
5,125,0.000105362429167144
5,150,7.593876216560602e-05
5,175,0.0005334866000339389
5,200,7.03003242961131e-05
5,225,0.00016550839063711464
5,250,7.719590212218463e-05
5,275,0.0002057779347524047
5,300,0.0001828609820222482
5,325,0.0004855299775954336
5,350,0.0006148067186586559
5,375,0.0004237487446516752
5,400,0.0016204789280891418
5,425,0.0004890981363132596
5,450,0.014048382639884949
5,475,0.0002436470240354538
5,500,0.001485903630964458
5,525,0.0004074764146935195
5,550,0.0010980123188346624
5,575,0.01356305368244648
5,600,0.0006971588591113687
5,625,0.00031912451959215105
5,650,0.0003506230132188648
5,675,0.00028557342011481524
5,700,0.0003162338398396969
5,725,0.0002677314914762974
5,750,0.00029782013734802604
5,775,0.000265224720351398
5,800,0.0004328796057961881
5,825,0.0004830968682654202
5,850,0.00018556953000370413
5,875,5.940369010204449e-05
5,900,6.383564323186874e-05
5,925,0.0003263608959969133
5,950,0.0001878670882433653
5,975,0.0001254152593901381
6,25,0.00023914735356811434
6,50,6.600148481084034e-05
