epoch,accuracy
1,0.996684519255292
2,0.9989798520785514
3,0.9989798520785514
4,0.9991073705687324
5,0.9895434838051518
6,0.9964294822749299
7,0.9989798520785514
8,0.9994899260392757
9,0.9997449630196379
10,0.9979597041571028
11,0.9993624075490947
12,0.9992348890589136
13,0.9994899260392757
14,0.9993624075490947
